name,mid_yield,bid_yield,ask_yield,issue_size,rating,ticker,g_spread,liquidity,volatility,maturity,duration,bidask_spread
BJ422324 Corp,2.1492128678986995,0.303,0.27,3000000000.0,AA,CADES,9.919576,97.0,0.49888506531715393,2.1492128678986995,2.140672433945441,0.032999999999999974
BJ818846 Corp,2.209445585215606,0.286,0.265,500000000.0,AA+,COE,7.907377,94.0,0.48050737380981445,2.209445585215606,2.202096566949634,0.020999999999999963
BH166941 Corp,1.0376454483230664,0.263,0.233,2500000000.0,AA+,LBANK,17.3719,92.0,0.24373142421245575,1.0376454483230664,1.0299402040836052,0.03
AV290683 Corp,0.6242299794661191,0.212,0.157,500000000.0,AAA,BNG,14.38338,92.0,0.2540506422519684,0.6242299794661191,0.6118622819545391,0.05499999999999999
BK913249 Corp,1.6865160848733745,0.252,0.219,1250000000.0,AAA,KOMINS,10.84055,94.0,0.3032778799533844,1.6865160848733745,1.6795917823847968,0.033
AW578330 Corp,0.8186173853524983,0.319,0.288,1000000000.0,AA,CDCEPS,24.77188,91.0,0.2605878710746765,0.8186173853524983,0.8143348263404766,0.031000000000000028
AU502639 Corp,2.48870636550308,0.369,0.328,2500000000.0,AAA,BNG,10.88673,97.0,0.6866579055786133,2.48870636550308,2.415998169463807,0.04099999999999998
BG283688 Corp,3.9425051334702257,0.738,0.706,1000000000.0,AAA,CPPIBC,13.19338,98.0,1.619382381439209,3.9425051334702257,3.8568693932762868,0.03200000000000003
AM189290 Corp,0.837782340862423,0.233,0.19,1500000000.0,AAA,KBN,15.49306,91.0,0.17893199622631073,0.837782340862423,0.8278265468118987,0.04300000000000001
BH650556 Corp,2.0616016427104724,0.293,0.259,2000000000.0,AAA,BNG,10.52758,97.0,0.4618208408355713,2.0616016427104724,2.0426310497658675,0.033999999999999975
AX616162 Corp,1.054072553045859,0.252,0.183,1000000000.0,AAA,KOMMUN,14.38287,97.0,0.25376662611961365,1.054072553045859,1.0289190158601063,0.069
EK734791 Corp,3.885010266940452,0.706,0.674,1000000000.0,AAA,KBN,12.13059,92.0,1.4594801664352417,3.885010266940452,3.7384337094435507,0.03199999999999992
AM619557 Corp,0.9363449691991786,0.246,0.195,1395000000.0,AAA,NEDWBK,16.08854,95.0,0.16611221432685852,0.9363449691991786,0.9306040590915579,0.05099999999999999
AZ104961 Corp,3.2361396303901437,0.535,0.495,1500000000.0,AAA,KBN,11.60225,95.0,0.9490554928779602,3.2361396303901437,3.1341560108667013,0.040000000000000036
JK368652 Corp,4.974674880219028,1.029,0.997,1000000000.0,AAA,BNG,14.61801,96.0,2.5325753688812256,4.974674880219028,4.729001478738326,0.03199999999999992
AV779542 Corp,0.9938398357289527,0.226,0.187,1250000000.0,AAA,KOMINS,14.25077,95.0,0.3309986889362335,0.9938398357289527,0.9871557813739067,0.03900000000000001
AW965105 Corp,2.86652977412731,0.439,0.412,1250000000.0,AAA,KBN,12.84165,97.0,0.8379799127578735,2.86652977412731,2.765142627600065,0.027000000000000024
AX310828 Corp,2.926762491444216,0.442,0.424,1500000000.0,AAA,BNG,12.26781,96.0,0.836322009563446,2.926762491444216,2.8302835738408163,0.018000000000000016
AQ599071 Corp,1.7987679671457906,0.279,0.238,1500000000.0,AAA,KBN,12.35853,98.0,0.44300127029418945,1.7987679671457906,1.7586268480043303,0.041000000000000036
EK849236 Corp,1.054072553045859,0.243,0.205,1950000000.0,AAA,NEDWBK,15.36473,98.0,0.21800312399864197,1.054072553045859,1.0390753680971945,0.038000000000000006
EJ516748 Corp,1.8316221765913758,0.272,0.239,1500000000.0,AAA,BNG,11.40222,97.0,0.4276919960975647,1.8316221765913758,1.7919617106462236,0.03300000000000003
AW694260 Corp,1.4757015742642026,0.246,0.206,1500000000.0,AAA,KOMINS,11.5352,94.0,0.260271281003952,1.4757015742642026,1.4532464074233924,0.04000000000000001
AU931364 Corp,0.5667351129363449,0.203,0.144,1500000000.0,AAA,KBN,14.42486,91.0,0.1841043084859848,0.5667351129363449,0.5563072006790185,0.059000000000000025
BG551457 Corp,3.9644079397672827,0.718,0.692,1250000000.0,AAA,KBN,11.66168,97.0,1.4929105043411255,3.9644079397672827,3.903684312389183,0.026000000000000023
ZR748582 Corp,1.5824777549623545,0.247,0.214,1250000000.0,AAA,KOMINS,11.25608,93.0,0.31051763892173767,1.5824777549623545,1.5568862861171486,0.033
AV879711 Corp,1.6974674880219027,0.261,0.218,500000000.0,AAA,NEDWBK,11.88303,93.0,0.3205638527870178,1.6974674880219027,1.6502102995822028,0.04300000000000001
AV194589 Corp,0.6242299794661191,0.19,0.144,500000000.0,AAA,BNG,13.20114,92.0,0.1684306114912033,0.6242299794661191,0.6118629334564248,0.04600000000000001
AR507490 Corp,1.949349760438056,0.301,0.265,1000000000.0,AA+,KUNTA,12.69526,99.0,0.39993101358413696,1.949349760438056,1.909094555081814,0.035999999999999976
EK862087 Corp,4.079397672826831,0.746,0.743,1000000000.0,AAA,KBN,12.15671,95.0,1.6646809577941895,4.079397672826831,3.899739071892002,0.0030000000000000027
ZR442658 Corp,1.4647501711156743,0.251,0.228,1250000000.0,AA+,KUNTA,13.01192,93.0,0.34255123138427734,1.4647501711156743,1.4509872770467678,0.022999999999999993
AQ605556 Corp,1.894592744695414,0.25,0.203,3000000000.0,NR,SWED,7.986884,90.0,0.4652712345123291,1.894592744695414,1.854793198457424,0.046999999999999986
AM030496 Corp,0.971937029431896,0.191,0.153,4000000000.0,AAA,EIB,10.57545,98.0,0.21788664162158966,0.971937029431896,0.9667164855204428,0.038000000000000006
AX183502 Corp,0.9828884325804244,0.443,0.337,500000000.0,AA-,KDB,32.60183,64.0,0.19550947844982147,0.9828884325804244,0.9748400967831651,0.10599999999999998
AV779541 Corp,0.9938398357289527,0.23,0.18,1250000000.0,AAA,KOMINS,13.35349,95.0,0.20851607620716095,0.9938398357289527,0.9871557990690928,0.05000000000000002
